YEAR,biomass,SPECIES_CD,TL
2002,0,SEL VOME,TL3
2002,0,SER ANNU,TL4
2002,4.177429827634091e-5,SER BALD,TL4
2002,0,SER DUME,TL3
2002,0,SER PHOE,TL3
2002,0,SER RIVO,TL3
2002,0,SER SPE.,TL3
2002,0,SER SUBL,TL4
2002,0.002492151918573751,SER TABA,TL4
2002,0.002822962640124656,SER TIGR,TL4
2002,0,SER TORT,TL4
2002,0.002367475714608295,SPA ATOM,TL2
2002,0.1462922159094935,SPA AURO,TL2
2002,0.14415435250851452,SPA CHRY,TL2
2002,1.1715893718858546e-4,SPA RADI,TL2
2002,0.054308935284436394,SPA RUBR,TL2
2002,3.4996443368997876e-5,SPA SPE.,TL2
2002,0.32504257842114476,SPA VIRI,TL2
2002,0.9744877546508038,SPH BARR,TL3
2002,0,SPH GUAC,TL3
2002,0,SPH LEWI,TL4
2002,0,SPH MOKA,TL4
2002,0,SPH PICU,TL3
2002,5.263735768782513e-4,SPH SPEN,TL3
2002,0,SPH TEST,TL3
2002,0.001731005777564908,SPH TIBU,TL4
2002,0.0017880563973846936,STE ADUS,TL3
2002,3.266774697641857e-4,STE DIEN,TL3
2002,2.2198218452576884e-4,STE HISP,TL3
2002,0.0015442959143878083,STE LEUC,TL3
2002,0.03926043900915537,STE PART,TL3
2002,0.0026583016517763435,STE PLAN,TL3
2002,0.004139198525946178,STE VARI,TL3
2002,6.122111316633342e-5,STR NOTA,TL2
2002,0,STR TIMU,TL2
2002,0,SYA MICR,TL3
2002,3.7988728561308945e-6,SYN FOET,TL3
2002,7.310990295870162e-4,SYN INTE,TL3
2002,0.034093883544179034,THA BIFA,TL3
2002,0.014544271303575591,TRA FALC,TL3
2002,0,TYL CROC,TL2
2002,0.005588047877538409,URO JAMA,TL3
2002,6.095133838402348e-5,XYR MART,TL3
2002,4.088219408694455e-5,XYR NOVA,TL3
2002,8.00514548314001e-6,XYR SPE.,TL3
2002,7.717644401763705e-4,XYR SPLE,TL3
2003,0.031071910848790418,ABU SAXA,TL3
2003,0,ACA ASPE,TL2
2003,0.19504983549884455,ACA BAHI,TL2
2003,9.297432597567441e-5,ACA CHAP,TL2
2003,0.4648530946731588,ACA CHIR,TL2
2003,0.4324994968237631,ACA COER,TL2
2003,0,ACA MARI,TL2
2003,0.003953496653473554,ACA POLY,TL3
2003,8.37037037715394e-5,ACA QUAD,TL3
2003,0,ACA SPE.,TL2
2003,0,ACA SPIN,TL2
2003,0.1865525629919626,AET NARI,TL3
2003,0,AHL EGMO,TL3
2003,1.0641009415270943e-4,ALE CILI,TL3
2003,4.482931485635265e-4,ALP AFER,TL4
2003,0,ALU MONO,TL3
2003,4.6681317369778614e-4,ALU SCHO,TL3
2003,0.01136308562735584,ALU SCRI,TL3
2003,0,ALU SPE.,TL3
2003,3.7611213091680437e-6,AMB PINO,TL3
2003,0,ANC LYOL,TL2
2003,0.03933167499403793,ANI SURI,TL3
2003,0.14065205177339354,ANI VIRG,TL3
2003,0,ANT OCEL,TL3
2003,0,APO AURO,TL3
2003,2.3585201011658265e-5,APO BINO,TL3
2003,9.164118392610257e-6,APO MACU,TL3
2003,0,APO PHEN,TL3
2003,2.626660665919939e-7,APO PSEU,TL3
2003,0,APO QUAD,TL3
2003,0,APO TOWN,TL3
2003,0,ARC PROB,TL3
2003,7.195929761811082e-4,ARC RHOM,TL3
2003,0,AST PUNC,TL3
2003,0,AST SPE.,TL3
2003,0,AST STEL,TL3
2003,0.004355952402899704,ATH STIP,TL2
2003,0.05805765172423451,AUL MACU,TL3
2003,0.04411640255586428,BAL CAPR,TL3
2003,0,BAL SPE.,TL3
2003,0.017846501537934167,BAL VETU,TL3
2003,2.4864256280357514e-6,BLE SPE.,TL2
2003,2.9018942549716403e-4,BOD PULC,TL3
2003,0.02693563904331466,BOD RUFU,TL3
2003,3.412348100307386e-7,BOT LUNA,TL3
2003,0,BOT OCEL,TL3
2003,0.002536069800724179,CAL BAJO,TL3
2003,0.12170470438689968,CAL CALA,TL3
2003,0,CAL NODO,TL3
2003,0,CAL PENN,TL3
2003,0.0034633092914776076,CAL PROR,TL3
2003,3.9290731920610896e-5,CAL SPE.,TL3
2003,0.0035092699229311787,CAN MACR,TL3
2003,0.002020668649839579,CAN PULL,TL3
2003,0.00084864165491066435,CAN ROST,TL3
2003,0.026289496587266148,CAN SUFF,TL3
2003,1.0560709338652658,CAR BART,TL3
2003,0.09699201314633399,CAR CRYS,TL3
2003,0,CAR FALC,TL4
2003,0,CAR HIPP,TL3
2003,0.01373851354771883,CAR LATU,TL3
2003,0.015967949465163295,CAR LEUC,TL4
2003,0,CAR LIMB,TL4
2003,3.9481614890725803e-05,CAR LUGU,TL3
2003,0,CAR PERE,TL4
2003,0.3413292797076187,CAR RUBE,TL3
2003,0,CAR SPE.,TL3
2003,2.9861791085599376e-5,CEN ARGI,TL3
2003,0.025058695458062444,CEP CRUE,TL4
2003,0.004121876579712964,CEP FULV,TL4
2003,9.982139581517623e-4,CHA CAPI,TL3
2003,0.05272593770358745,CHA FABE,TL3
2003,0,CHA LIMB,TL2
2003,0.023519073191735056,CHA OCEL,TL3
2003,0.011043321798946341,CHA SEDE,TL3
2003,0.004756710525075846,CHA STRI,TL3
2003,1.361692292230399e-6,CHI ANTE,TL3
2003,0,CHI SCHO,TL3
2003,0,CHR ATHE,TL2
2003,0.00788311031959017,CHR CYAN,TL3
2003,0,CHR ENCH,TL3
2003,5.515009790393015e-4,CHR INSO,TL3
2003,0.00859393642091637,CHR MULT,TL3
2003,1.2435570934386705e-4,CHR SCOT,TL3
2003,0.02941811376515212,CLE PARR,TL3
2003,1.6094908110201903e-6,COR DICR,TL2
2003,0,COR EIDO,TL2
2003,7.833789072314079e-4,COR GLAU,TL2
2003,0,COR LIPE,TL2
2003,0.0011123176896807216,COR PERS,TL2
2003,0,COR PUNC,TL2
2003,9.527962987393094e-7,COR SPE.,TL2
2003,8.390849258304076e-4,CRY ROSE,TL2
2003,6.635035335133748e-8,CTE SAEP,TL2
2003,0.7739627646624236,DAS AMER,TL3
2003,0.011725269443042714,DEC MACA,TL3
2003,0.9051281225400643,DEC PUNC,TL3
2003,0.016071946781552666,DER INER,TL4
2003,1.669013274388117e-4,DIO HOLO,TL3
2003,0.011914049533462612,DIO HYST,TL3
2003,0,DIO SPE.,TL3
2003,5.523950982384597e-4,DIP ARGE,TL3
2003,5.96070304604519e-5,DIP FORM,TL4
2003,6.739515485857888e-4,DIP HOLB,TL3
2003,0,DOR MEGA,TL3
2003,2.1014885506282806e-4,ECH NAUC,TL3
2003,0,ECH NEUC,TL3
2003,0,ELA BIPI,TL3
2003,3.36888595816436e-6,ELA EVEL,TL2
2003,0,ELA HORS,TL2
2003,0,ELA MACR,TL2
2003,9.63560799146473e-5,ELA OCEA,TL2
2003,0,ELA RAND,TL2
2003,0,ELA SAUC,TL2
2003,0,ELA XANT,TL2
2003,0,ELO SAUR,TL3
2003,0,EMB BAHA,TL2
2003,0,EMB PAND,TL2
2003,0,ENC NIGR,TL3
2003,0,ENN BOEH,TL2
2003,0.005744055171960116,EPI ADSC,TL4
2003,0,EPI FLAV,TL4
2003,0.005310164038747129,EPI GUTT,TL4
2003,0,EPI ITAJ,TL4
2003,0.40670596916931717,EPI MORI,TL4
2003,0,EPI NIVE,TL4
2003,0.01755133821429165,EPI STRI,TL4
2003,1.7601882235856737e-5,EQU LANC,TL3
2003,9.061671283163476e-5,EQU PUNC,TL3
2003,0,EUC ARGE,TL3
2003,0,EUC GULA,TL3
2003,0,EUT ALLE,TL3
2003,5.11347347370563e-4,FIS TABA,TL3
2003,7.492277297798341e-4,GER CINE,TL3
2003,0.09052579713839531,GIN CIRR,TL4
2003,2.0462917954152298e-5,GNA THOM,TL2
2003,0,GOB DILE,TL2
2003,4.273111420343709e-6,GOB SPE.,TL2
2003,2.841413603267626e-7,GRA LORE,TL3
2003,0.04109948031161561,GYM FUNE,TL3
2003,5.3411010838129135e-5,GYM MILI,TL3
2003,0.009074584657450346,GYM MORI,TL3
2003,0,GYM NIGR,TL3
2003,0,GYM SAXI,TL3
2003,0,GYM VICI,TL3
2003,0.016317089858364945,HAE ALBU,TL3
2003,0.2968643199601702,HAE AURO,TL3
2003,0.01189619612057261,HAE CARB,TL3
2003,0.012726166589926785,HAE CHRY,TL3
2003,0.10783113656774246,HAE FLAV,TL3
2003,0.006828666534992748,HAE MACR,TL3
2003,0.02076774800629971,HAE MELA,TL3
2003,0.01021505836636933,HAE PARR,TL3
2003,0.7022811257175479,HAE PLUM,TL3
2003,0.24833790969202987,HAE SCIU,TL3
2003,0.015673098154554973,HAE SPE.,TL3
2003,0.004155455209962716,HAE STRI,TL3
2003,0.01252503074920675,HAL BIVI,TL3
2003,0,HAL CAUD,TL3
2003,4.787266447987979e-6,HAL CYAN,TL3
2003,0.01696689880124914,HAL GARN,TL3
2003,0.009185455735493061,HAL MACU,TL3
2003,2.702400721638144e-4,HAL PICT,TL3
2003,0.0012401897071514982,HAL POEY,TL3
2003,0.0031607629420003,HAL RADI,TL3
2003,0,HAR HUME,TL2
2003,0,HAR JAGU,TL2
2003,0.004963478712199981,HEM BRAS,TL2
2003,1.9483957214021483e-6,HEM SIMU,TL2
2003,0.015019546189360727,HET CRUE,TL3
2003,0,HET LONG,TL3
2003,0.01359925739255612,HOL ADSC,TL3
2003,0.10344981212659991,HOL BERM,TL3
2003,0.11676583534461363,HOL CILI,TL3
2003,0.006038027698997451,HOL RUFU,TL3
2003,0,HOL SPE.,TL3
2003,0.003163113447139009,HOL TOWN,TL3
2003,0.019378984055279092,HOL TRIC,TL3
2003,0,HYP BERM,TL2
2003,0,HYP CHLO,TL4
2003,3.5579280480584676e-4,HYP GEMM,TL4
2003,1.0153104696421587e-5,HYP GUTT,TL4
2003,0.004871318625619859,HYP HARR,TL2
2003,0,HYP HYBR,TL4
2003,0,HYP INDI,TL4
2003,1.8018398628526927e-4,HYP NIGR,TL4
2003,2.2422166953504035e-4,HYP PUEL,TL4
2003,1.0648459238546405e-4,HYP SPE.,TL4
2003,4.506425281602689e-5,HYP TANN,TL4
2003,0.002140070112121736,HYP UNIC,TL4
2003,0.0370499121830761,INE VITT,TL2
2003,4.0232925960824564e-4,JEN SPE.,TL2
2003,0.3322089928171542,KYP SECT,TL2
2003,0,LAB BUCC,TL3
2003,0,LAB FILA,TL3
2003,0,LAB GOBI,TL3
2003,0,LAB KALI,TL2
2003,0,LAB NIGR,TL2
2003,2.3446478790167202e-7,LAB NUCH,TL2
2003,0,LAB SPE.,TL3
2003,0,LAB SPE.,TL3
2003,0.0013391426635069393,LAC BICA,TL3
2003,0.45212783187398364,LAC MAXI,TL3
2003,0.0023315653315812723,LAC TRIG,TL3
2003,0.007242121959753739,LAC TRIQ,TL3
2003,0.016979300975206085,LAG RHOM,TL3
2003,0,LIO EUKR,TL4
2003,0,LIO RUBE,TL4
2003,0.3348253095233014,LUT ANAL,TL4
2003,0.10461258550337343,LUT APOD,TL4
2003,0,LUT BUCC,TL4
2003,0.01138786260958822,LUT CYAN,TL4
2003,0.420975069429261,LUT GRIS,TL4
2003,0.007702056151188096,LUT JOCU,TL4
2003,0.014081356870948575,LUT MAHO,TL4
2003,2.494834169158634e-4,LUT SPE.,TL4
2003,0.003970094132095287,LUT SYNA,TL4
2003,4.718301708865909e-7,MAL AURO,TL2
2003,0,MAL GILL,TL2
2003,1.2419341415714506e-5,MAL MACR,TL2
2003,0.02133006904299482,MAL PLUM,TL3
2003,1.7437435021241414e-5,MAL TRIA,TL2
2003,0,MAL VERS,TL2
2003,0,MAN BIRO,TL3
2003,0.0011346304882502017,MEL NIGE,TL2
2003,0,MIC CARR,TL2
2003,0.0059623935013429245,MIC CHRY,TL3
2003,0,MIC MICR,TL2
2003,0,MON CILI,TL3
2003,2.301844383209357e-5,MON TUCK,TL3
2003,0.049549788693068204,MUL MART,TL3
2003,0,MUR RETI,TL3
2003,0,MYC ACUT,TL4
2003,0.2517890313531202,MYC BONA,TL4
2003,2.0302209352771944e-6,MYC INTE,TL4
2003,0.008901306756957146,MYC MICR,TL4
2003,2.889620382369632e-4,MYC PHEN,TL4
2003,0.0022063746770179162,MYC TIGR,TL4
2003,0.0026843539712718594,MYC VENE,TL4
2003,3.1140920058800504e-4,MYR JACO,TL3
2003,0.00773003872181287,NEO MARI,TL3
2003,0,NES LONG,TL2
2003,0,NIC USTA,TL2
2003,0.3939820979352744,OCY CHRY,TL4
2003,2.4092933320017171e-4,ODO DENT,TL3
2003,0,OGC SPE.,TL3
2003,0,OLI SAUR,TL3
2003,7.460894276697241e-6,OPH MACC,TL2
2003,2.944905432774928e-4,OPI AURI,TL3
2003,0,OPI MACR,TL3
2003,2.5680890193651866e-7,OPI WHIT,TL3
2003,0,ORT CHRY,TL3
2003,0,OXY STIG,TL2
2003,0,PAG PAGR,TL3
2003,0.004653529545297643,PAR ACUM,TL3
2003,0,PAR ALBI,TL3
2003,0,PAR BAIR,TL3
2003,3.160124603059669e-5,PAR FURC,TL4
2003,3.803603783364167e-5,PAR MARM,TL2
2003,0,PAR MARN,TL2
2003,0,PAR NIGR,TL2
2003,0.0038125159998785426,PAR UMBR,TL3
2003,0.005234904081381183,PEM SCHO,TL3
2003,0,PHA XENU,TL3
2003,0.5668517205459278,POM ARCU,TL3
2003,0.17892407542312905,POM PARU,TL3
2003,0,PRI AQUI,TL4
2003,9.498996022290776e-4,PRI AREN,TL3
2003,0,PRI HIPO,TL2
2003,2.2509105040709283e-7,PRO ACUL,TL3
2003,0.044693688406292384,PSE MACU,TL3
2003,7.160800181129545e-5,PTE CALL,TL2
2003,2.0834248100882183e-6,PTE HELE,TL2
2003,0,PTE VOLI,TL4
2003,0,REM REMO,TL3
2003,0,RHO AURO,TL4
2003,3.0985174268363895e-5,RYP SAPO,TL4
2003,7.369492899225195e-4,SAR AURI,TL2
2003,0,SAR CORU,TL3
2003,2.0385008886129983e-5,SAR VEXI,TL3
2003,0.125644798465528,SCA COEL,TL2
2003,0.1588796578362974,SCA COER,TL2
2003,1.8847364749658473e-7,SCA CRIS,TL2
2003,0.1623026189707948,SCA GUAC,TL2
2003,0.06085638699293473,SCA ISER,TL2
2003,1.5506920203269856e-5,SCA SPE.,TL2
2003,0.02568054935216151,SCA TAEN,TL2
2003,0.020326342911943514,SCA VETU,TL2
2003,0,SCH BETA,TL4
2003,0,SCO CARI,TL3
2003,0.0039292237754131425,SCO CAVA,TL3
2003,0,SCO MACU,TL3
2003,0.0029029589042286834,SCO PLUM,TL3
2003,0.22483710167944307,SCO REGA,TL3
2003,0,SEL VOME,TL3
2003,0,SER ANNU,TL4
2003,6.39986023808409e-5,SER BALD,TL4
2003,0.0017712777302989128,SER DUME,TL3
2003,0,SER PHOE,TL3
2003,4.8469888719756296e-4,SER RIVO,TL3
2003,0,SER SPE.,TL3
2003,0,SER SUBL,TL4
2003,0.0020925752981383145,SER TABA,TL4
2003,0.0028409419487596395,SER TIGR,TL4
2003,0.0030666306137025656,SER TORT,TL4
2003,0.013886147236731794,SPA ATOM,TL2
2003,0.12026849712957845,SPA AURO,TL2
2003,0.12149617388734295,SPA CHRY,TL2
2003,3.543448487128085e-4,SPA RADI,TL2
2003,0.07028416277367773,SPA RUBR,TL2
2003,0,SPA SPE.,TL2
2003,0.2935087587512761,SPA VIRI,TL2
2003,0.4490433416990297,SPH BARR,TL3
2003,0,SPH GUAC,TL3
2003,0,SPH LEWI,TL4
2003,0.8458498279685709,SPH MOKA,TL4
2003,0,SPH PICU,TL3
2003,9.98883312624433e-5,SPH SPEN,TL3
2003,0,SPH TEST,TL3
2003,0,SPH TIBU,TL4
2003,0.0011542820990650458,STE ADUS,TL3
2003,7.586109376372574e-5,STE DIEN,TL3
2003,3.626966090214448e-5,STE HISP,TL3
2003,5.794190715438932e-4,STE LEUC,TL3
2003,0.03257574027593632,STE PART,TL3
2003,0.002123822212215539,STE PLAN,TL3
2003,0.0029381560300050496,STE VARI,TL3
2003,0,STR NOTA,TL2
2003,0,STR TIMU,TL2
2003,0,SYA MICR,TL3
2003,1.2574690473899099e-4,SYN FOET,TL3
2003,9.689062167760443e-4,SYN INTE,TL3
2003,0.031573058891302866,THA BIFA,TL3
2003,0.01624026349538439,TRA FALC,TL3
2003,1.6088386285727457e-5,TYL CROC,TL2
2003,0.005651385883548123,URO JAMA,TL3
2003,2.9959613976651905e-5,XYR MART,TL3
2003,7.076741186732286e-5,XYR NOVA,TL3
2003,2.6468229065480948e-6,XYR SPE.,TL3
2003,0.0015748665547789037,XYR SPLE,TL3
2004,0.052271964066248934,ABU SAXA,TL3
2004,2.699340308946075e-7,ACA ASPE,TL2
2004,0.5620276607100015,ACA BAHI,TL2
2004,6.0595365391686145e-6,ACA CHAP,TL2
2004,1.8138567116130966,ACA CHIR,TL2
2004,0.72211439965072,ACA COER,TL2
2004,0,ACA MARI,TL2
2004,7.844294903016326e-4,ACA POLY,TL3
2004,3.0011012235229493e-4,ACA QUAD,TL3
2004,1.0791041895604238e-5,ACA SPE.,TL2
2004,0,ACA SPIN,TL2
2004,0.10172452747817436,AET NARI,TL3
2004,0,AHL EGMO,TL3
2004,3.270146449155091e-4,ALE CILI,TL3
2004,0,ALP AFER,TL4
2004,0,ALU MONO,TL3
2004,0.002556817534418792,ALU SCHO,TL3
2004,0.011109434621497619,ALU SCRI,TL3
2004,0,ALU SPE.,TL3
2004,4.993253824736942e-6,AMB PINO,TL3
2004,0.004574561792206025,ANC LYOL,TL2
2004,0.09104892330998397,ANI SURI,TL3
2004,1.2395630200279493,ANI VIRG,TL3
2004,0,ANT OCEL,TL3
2004,0,APO AURO,TL3
2004,1.9058520041461706e-5,APO BINO,TL3
2004,0,APO MACU,TL3
2004,0,APO PHEN,TL3
2004,0,APO PSEU,TL3
2004,0,APO QUAD,TL3
2004,0,APO TOWN,TL3
2004,0,ARC PROB,TL3
2004,0.001946567827158453,ARC RHOM,TL3
2004,0,AST PUNC,TL3
2004,0,AST SPE.,TL3
2004,0,AST STEL,TL3
2004,2.3075436482290169e-4,ATH STIP,TL2
2004,0.021423598453775484,AUL MACU,TL3
2004,0.06429040073771689,BAL CAPR,TL3
2004,0,BAL SPE.,TL3
2004,0.004885666403509778,BAL VETU,TL3
2004,6.193731981034035e-6,BLE SPE.,TL2
2004,2.4037046062786883e-4,BOD PULC,TL3
2004,0.04133005199819089,BOD RUFU,TL3
2004,0,BOT LUNA,TL3
2004,0,BOT OCEL,TL3
2004,0.002517268601417594,CAL BAJO,TL3
2004,0.12045609849086764,CAL CALA,TL3
2004,0,CAL NODO,TL3
2004,0,CAL PENN,TL3
2004,0,CAL PROR,TL3
2004,0,CAL SPE.,TL3
2004,0,CAN MACR,TL3
2004,0.0026600297344268886,CAN PULL,TL3
2004,0.0013975190815824054,CAN ROST,TL3
2004,0.029491969881098038,CAN SUFF,TL3
2004,1.1245132900658246,CAR BART,TL3
2004,0.10812997642662607,CAR CRYS,TL3
2004,0,CAR FALC,TL4
2004,0,CAR HIPP,TL3
2004,5.678864557630926e-4,CAR LATU,TL3
2004,0.018439591024797697,CAR LEUC,TL4
2004,0,CAR LIMB,TL4
2004,0,CAR LUGU,TL3
2004,0.004478597142359508,CAR PERE,TL4
2004,0.5759023639724995,CAR RUBE,TL3
2004,0,CAR SPE.,TL3
2004,0,CEN ARGI,TL3
2004,0.04102993070179074,CEP CRUE,TL4
2004,0.024993633890232722,CEP FULV,TL4
2004,0.0012577671782712828,CHA CAPI,TL3
2004,0.04675696250369488,CHA FABE,TL3
2004,0,CHA LIMB,TL2
2004,0.029419271013494633,CHA OCEL,TL3
2004,0.014969882460766396,CHA SEDE,TL3
2004,0.0072670425727148534,CHA STRI,TL3
2004,6.205924655465894e-5,CHI ANTE,TL3
2004,9.909399243690495e-4,CHI SCHO,TL3
2004,0,CHR ATHE,TL2
2004,0.009168809870386034,CHR CYAN,TL3
2004,0,CHR ENCH,TL3
2004,2.665114628422183e-4,CHR INSO,TL3
2004,0.02206430866032735,CHR MULT,TL3
2004,5.997786873391308e-4,CHR SCOT,TL3
2004,0.058900468024576526,CLE PARR,TL3
2004,7.751954041087255e-6,COR DICR,TL2
2004,0,COR EIDO,TL2
2004,0.0011312196616805371,COR GLAU,TL2
2004,0,COR LIPE,TL2
2004,0.002111962651302433,COR PERS,TL2
2004,0,COR PUNC,TL2
2004,0,COR SPE.,TL2
2004,0.001387557711945712,CRY ROSE,TL2
2004,0,CTE SAEP,TL2
2004,0.6505872477087956,DAS AMER,TL3
2004,0.015466557789044882,DEC MACA,TL3
2004,0.0038914416101581205,DEC PUNC,TL3
2004,0,DER INER,TL4
2004,3.388585440386936e-4,DIO HOLO,TL3
2004,0.050021513240593146,DIO HYST,TL3
2004,0,DIO SPE.,TL3
2004,0,DIP ARGE,TL3
2004,1.1491262105250978e-4,DIP FORM,TL4
2004,0.0013029191146600213,DIP HOLB,TL3
2004,0,DOR MEGA,TL3
2004,1.737417758028499e-4,ECH NAUC,TL3
2004,0,ECH NEUC,TL3
2004,0,ELA BIPI,TL3
2004,4.2896157492946335e-6,ELA EVEL,TL2
2004,0,ELA HORS,TL2
2004,0,ELA MACR,TL2
2004,6.69391402640745e-5,ELA OCEA,TL2
2004,0,ELA RAND,TL2
2004,0,ELA SAUC,TL2
2004,0,ELA XANT,TL2
2004,0,ELO SAUR,TL3
2004,3.12131307380229e-5,EMB BAHA,TL2
2004,0,EMB PAND,TL2
2004,3.994139584443261e-6,ENC NIGR,TL3
2004,0,ENN BOEH,TL2
2004,0.009029924726404445,EPI ADSC,TL4
2004,0,EPI FLAV,TL4
2004,0.005795730683964583,EPI GUTT,TL4
2004,0.002572090710970719,EPI ITAJ,TL4
2004,0.21902820628543604,EPI MORI,TL4
2004,0,EPI NIVE,TL4
2004,0.0073954369275188786,EPI STRI,TL4
2004,1.1974823687163907e-7,EQU LANC,TL3
2004,5.5781834785341086e-5,EQU PUNC,TL3
2004,0,EUC ARGE,TL3
2004,0,EUC GULA,TL3
2004,0,EUT ALLE,TL3
2004,0,FIS TABA,TL3
2004,0.007313113541297264,GER CINE,TL3
2004,0.24385344832661685,GIN CIRR,TL4
2004,2.2482492579959317e-5,GNA THOM,TL2
2004,0,GOB DILE,TL2
2004,6.719761961955795e-6,GOB SPE.,TL2
2004,0,GRA LORE,TL3
2004,0.01227068170772369,GYM FUNE,TL3
2004,0.0020931692505865005,GYM MILI,TL3
2004,0.03225136808395047,GYM MORI,TL3
2004,0,GYM NIGR,TL3
2004,0,GYM SAXI,TL3
2004,0,GYM VICI,TL3
2004,0.0023198223534590607,HAE ALBU,TL3
2004,0.14334747269192624,HAE AURO,TL3
2004,0.008500135497351182,HAE CARB,TL3
2004,0.01525079746259415,HAE CHRY,TL3
2004,0.3561592184359199,HAE FLAV,TL3
2004,0.022518256072090313,HAE MACR,TL3
2004,0.14216754601960846,HAE MELA,TL3
2004,0.01575904029967577,HAE PARR,TL3
2004,0.9908766824236159,HAE PLUM,TL3
2004,0.3480917143064396,HAE SCIU,TL3
2004,0.0062348026897844095,HAE SPE.,TL3
2004,0.0026790132579285492,HAE STRI,TL3
2004,0.017626423856881627,HAL BIVI,TL3
2004,0.0015719981023658235,HAL CAUD,TL3
2004,7.80351063823581e-4,HAL CYAN,TL3
2004,0.019208860057083946,HAL GARN,TL3
2004,0.008085209263301052,HAL MACU,TL3
2004,4.8589503532188776e-5,HAL PICT,TL3
2004,9.068879035188592e-4,HAL POEY,TL3
2004,0.007594722562308061,HAL RADI,TL3
2004,0,HAR HUME,TL2
2004,3.9847106006078416e-4,HAR JAGU,TL2
2004,9.483319499738932e-4,HEM BRAS,TL2
2004,0,HEM SIMU,TL2
2004,0.13017555944178733,HET CRUE,TL3
2004,0,HET LONG,TL3
2004,0.04248326446386676,HOL ADSC,TL3
2004,0.1236053708704203,HOL BERM,TL3
2004,0.09552481452876466,HOL CILI,TL3
2004,0.012547738529020204,HOL RUFU,TL3
2004,0,HOL SPE.,TL3
2004,0.01052134501308241,HOL TOWN,TL3
2004,0.026695475026448413,HOL TRIC,TL3
2004,1.116063655436988e-5,HYP BERM,TL2
2004,0,HYP CHLO,TL4
2004,4.2935072765182844e-4,HYP GEMM,TL4
2004,1.5016681195800813e-5,HYP GUTT,TL4
2004,0.02404430803914074,HYP HARR,TL2
2004,0,HYP HYBR,TL4
2004,0,HYP INDI,TL4
2004,7.34129901608703e-5,HYP NIGR,TL4
2004,3.503765283913928e-4,HYP PUEL,TL4
2004,2.315075019105886e-5,HYP SPE.,TL4
2004,8.581586080636067e-6,HYP TANN,TL4
2004,0.0015354210047454561,HYP UNIC,TL4
2004,0.0011823594425522338,INE VITT,TL2
2004,7.360704722854998e-4,JEN SPE.,TL2
2004,1.358016951351833,KYP SECT,TL2
2004,0,LAB BUCC,TL3
2004,0,LAB FILA,TL3
2004,0.002570836852420725,LAB GOBI,TL3
2004,0,LAB KALI,TL2
2004,0,LAB NIGR,TL2
2004,0,LAB NUCH,TL2
2004,0,LAB SPE.,TL3
2004,0,LAB SPE.,TL3
2004,4.7809174267915454e-4,LAC BICA,TL3
2004,0.6439654193861658,LAC MAXI,TL3
2004,0.007091807823242126,LAC TRIG,TL3
2004,0.006422176629142208,LAC TRIQ,TL3
2004,1.820123018445929e-4,LAG RHOM,TL3
2004,0,LIO EUKR,TL4
2004,0,LIO RUBE,TL4
2004,0.5050281929177582,LUT ANAL,TL4
2004,0.3933940619374805,LUT APOD,TL4
2004,0,LUT BUCC,TL4
2004,4.670312894567566e-4,LUT CYAN,TL4
2004,0.5010271907257582,LUT GRIS,TL4
2004,0.012184058783203142,LUT JOCU,TL4
2004,0.21675096134509242,LUT MAHO,TL4
2004,3.3616142444397023e-4,LUT SPE.,TL4
2004,6.622232071334876e-4,LUT SYNA,TL4
2004,0,MAL AURO,TL2
2004,0,MAL GILL,TL2
2004,1.288217494024297e-6,MAL MACR,TL2
2004,0.022909561060595555,MAL PLUM,TL3
2004,1.6866932024766946e-05,MAL TRIA,TL2
2004,0,MAL VERS,TL2
2004,0,MAN BIRO,TL3
2004,3.113078625452582e-4,MEL NIGE,TL2
2004,1.5666612024097372e-6,MIC CARR,TL2
2004,0.012569128728286416,MIC CHRY,TL3
2004,0,MIC MICR,TL2
2004,0,MON CILI,TL3
2004,3.770731826071807e-5,MON TUCK,TL3
2004,0.12143735989810539,MUL MART,TL3
2004,0,MUR RETI,TL3
2004,0,MYC ACUT,TL4
2004,0.8287919852625698,MYC BONA,TL4
2004,0.003320956567098518,MYC INTE,TL4
2004,0.009794740060502618,MYC MICR,TL4
2004,3.543772852295421e-4,MYC PHEN,TL4
2004,0,MYC TIGR,TL4
2004,0.019746275270055905,MYC VENE,TL4
2004,1.0138255695359226e-5,MYR JACO,TL3
2004,0,NEO MARI,TL3
2004,0,NES LONG,TL2
2004,3.08198269431994e-4,NIC USTA,TL2
2004,0.5641991971246929,OCY CHRY,TL4
2004,1.9461611463098848e-4,ODO DENT,TL3
2004,0,OGC SPE.,TL3
2004,0,OLI SAUR,TL3
2004,7.69487203186387e-6,OPH MACC,TL2
2004,6.714053870969449e-4,OPI AURI,TL3
2004,0,OPI MACR,TL3
2004,0,OPI WHIT,TL3
2004,0,ORT CHRY,TL3
2004,0,OXY STIG,TL2
2004,4.789761774197173e-8,PAG PAGR,TL3
2004,0.00561298713931426,PAR ACUM,TL3
2004,0,PAR ALBI,TL3
2004,2.1269112008505025e-7,PAR BAIR,TL3
2004,0,PAR FURC,TL4
2004,7.719843113769526e-6,PAR MARM,TL2
2004,0,PAR MARN,TL2
2004,0,PAR NIGR,TL2
2004,0,PAR UMBR,TL3
2004,7.143876743249769e-4,PEM SCHO,TL3
2004,0,PHA XENU,TL3
